Class,Superorder,Order,Family,Genus,species_binomial,EDGE Scientific name
Elasmobranchii,Selachimorpha,Squatiniformes,Squatinidae,Squatina,Squatina africana,Squatina africana
Elasmobranchii,Selachimorpha,Squatiniformes,Squatinidae,Squatina,Squatina albipunctata,Squatina albipunctata
Elasmobranchii,Selachimorpha,Squatiniformes,Squatinidae,Squatina,Squatina argentina,Squatina argentina
Elasmobranchii,Selachimorpha,Squatiniformes,Squatinidae,Squatina,Squatina armata,Squatina armata
Elasmobranchii,Selachimorpha,Squatiniformes,Squatinidae,Squatina,Squatina australis,Squatina australis
Elasmobranchii,Selachimorpha,Squatiniformes,Squatinidae,Squatina,Squatina caillieti,Squatina caillieti
Elasmobranchii,Selachimorpha,Squatiniformes,Squatinidae,Squatina,Squatina californica,Squatina californica
Elasmobranchii,Selachimorpha,Squatiniformes,Squatinidae,Squatina,Squatina david,NA
Elasmobranchii,Selachimorpha,Squatiniformes,Squatinidae,Squatina,Squatina dumeril,Squatina dumeril
Elasmobranchii,Selachimorpha,Squatiniformes,Squatinidae,Squatina,Squatina formosa,Squatina formosa
Elasmobranchii,Selachimorpha,Squatiniformes,Squatinidae,Squatina,Squatina guggenheim,Squatina guggenheim
Elasmobranchii,Selachimorpha,Squatiniformes,Squatinidae,Squatina,Squatina japonica,Squatina japonica
Elasmobranchii,Selachimorpha,Squatiniformes,Squatinidae,Squatina,Squatina legnota,Squatina legnota
Elasmobranchii,Selachimorpha,Squatiniformes,Squatinidae,Squatina,Squatina nebulosa,Squatina nebulosa
Elasmobranchii,Selachimorpha,Squatiniformes,Squatinidae,Squatina,Squatina occulta,Squatina occulta
Elasmobranchii,Selachimorpha,Squatiniformes,Squatinidae,Squatina,Squatina oculata,Squatina oculata
Elasmobranchii,Selachimorpha,Squatiniformes,Squatinidae,Squatina,Squatina pseudocellata,Squatina pseudocellata
Elasmobranchii,Selachimorpha,Squatiniformes,Squatinidae,Squatina,Squatina squatina,Squatina squatina
Elasmobranchii,Selachimorpha,Squatiniformes,Squatinidae,Squatina,Squatina tergocellata,Squatina tergocellata
Elasmobranchii,Selachimorpha,Squatiniformes,Squatinidae,Squatina,Squatina tergocellatoides,Squatina tergocellatoides
Elasmobranchii,Selachimorpha,Squatiniformes,Squatinidae,Squatina,Squatina varii,NA
Holocephali,Holocephalimorpha,Chimaeriformes,Callorhinchidae,Callorhinchus,Callorhinchus callorynchus,Callorhinchus callorynchus
Holocephali,Holocephalimorpha,Chimaeriformes,Callorhinchidae,Callorhinchus,Callorhinchus capensis,Callorhinchus capensis
Holocephali,Holocephalimorpha,Chimaeriformes,Callorhinchidae,Callorhinchus,Callorhinchus milii,Callorhinchus milii
Holocephali,Holocephalimorpha,Chimaeriformes,Chimaeridae,Chimaera,Chimaera argiloba,Chimaera argiloba
Holocephali,Holocephalimorpha,Chimaeriformes,Chimaeridae,Chimaera,Chimaera bahamaensis,Chimaera bahamaensis
Holocephali,Holocephalimorpha,Chimaeriformes,Chimaeridae,Chimaera,Chimaera buccanigella,NA
Holocephali,Holocephalimorpha,Chimaeriformes,Chimaeridae,Chimaera,Chimaera carophila,NA
Holocephali,Holocephalimorpha,Chimaeriformes,Chimaeridae,Chimaera,Chimaera cubana,Chimaera cubana
Holocephali,Holocephalimorpha,Chimaeriformes,Chimaeridae,Chimaera,Chimaera didierae,NA
Holocephali,Holocephalimorpha,Chimaeriformes,Chimaeridae,Chimaera,Chimaera fulva,Chimaera fulva
Holocephali,Holocephalimorpha,Chimaeriformes,Chimaeridae,Chimaera,Chimaera jordani,Chimaera jordani
Holocephali,Holocephalimorpha,Chimaeriformes,Chimaeridae,Chimaera,Chimaera lignaria,Chimaera lignaria
Holocephali,Holocephalimorpha,Chimaeriformes,Chimaeridae,Chimaera,Chimaera macrospina,Chimaera macrospina
Holocephali,Holocephalimorpha,Chimaeriformes,Chimaeridae,Chimaera,Chimaera monstrosa,Chimaera monstrosa
Holocephali,Holocephalimorpha,Chimaeriformes,Chimaeridae,Chimaera,Chimaera notafricana,Chimaera notafricana
Holocephali,Holocephalimorpha,Chimaeriformes,Chimaeridae,Chimaera,Chimaera obscura,Chimaera obscura
Holocephali,Holocephalimorpha,Chimaeriformes,Chimaeridae,Chimaera,Chimaera ogilbyi,Hydrolagus ogilbyi
Holocephali,Holocephalimorpha,Chimaeriformes,Chimaeridae,Chimaera,Chimaera opalescens,Chimaera opalescens
Holocephali,Holocephalimorpha,Chimaeriformes,Chimaeridae,Chimaera,Chimaera orientalis,NA
Holocephali,Holocephalimorpha,Chimaeriformes,Chimaeridae,Chimaera,Chimaera owstoni,Chimaera owstoni
Holocephali,Holocephalimorpha,Chimaeriformes,Chimaeridae,Chimaera,Chimaera panthera,Chimaera panthera
Holocephali,Holocephalimorpha,Chimaeriformes,Chimaeridae,Chimaera,Chimaera phantasma,Chimaera phantasma
Holocephali,Holocephalimorpha,Chimaeriformes,Chimaeridae,Chimaera,Chimaera willwatchi,NA
Holocephali,Holocephalimorpha,Chimaeriformes,Chimaeridae,Hydrolagus,Hydrolagus affinis,Hydrolagus affinis
Holocephali,Holocephalimorpha,Chimaeriformes,Chimaeridae,Hydrolagus,Hydrolagus africanus,Hydrolagus africanus
Holocephali,Holocephalimorpha,Chimaeriformes,Chimaeridae,Hydrolagus,Hydrolagus alberti,Hydrolagus alberti
Holocephali,Holocephalimorpha,Chimaeriformes,Chimaeridae,Hydrolagus,Hydrolagus alphus,Hydrolagus alphus
Holocephali,Holocephalimorpha,Chimaeriformes,Chimaeridae,Hydrolagus,Hydrolagus barbouri,Hydrolagus barbouri
Holocephali,Holocephalimorpha,Chimaeriformes,Chimaeridae,Hydrolagus,Hydrolagus bemisi,Hydrolagus bemisi
Holocephali,Holocephalimorpha,Chimaeriformes,Chimaeridae,Hydrolagus,Hydrolagus colliei,Hydrolagus colliei
Holocephali,Holocephalimorpha,Chimaeriformes,Chimaeridae,Hydrolagus,Hydrolagus erithacus,NA
Holocephali,Holocephalimorpha,Chimaeriformes,Chimaeridae,Hydrolagus,Hydrolagus homonycteris,Hydrolagus homonycteris
Holocephali,Holocephalimorpha,Chimaeriformes,Chimaeridae,Hydrolagus,Hydrolagus lusitanicus,Hydrolagus lusitanicus
Holocephali,Holocephalimorpha,Chimaeriformes,Chimaeridae,Hydrolagus,Hydrolagus macrophthalmus,Hydrolagus macrophthalmus
Holocephali,Holocephalimorpha,Chimaeriformes,Chimaeridae,Hydrolagus,Hydrolagus marmoratus,Hydrolagus marmoratus
Holocephali,Holocephalimorpha,Chimaeriformes,Chimaeridae,Hydrolagus,Hydrolagus matallanasi,Hydrolagus matallanasi
Holocephali,Holocephalimorpha,Chimaeriformes,Chimaeridae,Hydrolagus,Hydrolagus mccoskeri,Hydrolagus mccoskeri
Holocephali,Holocephalimorpha,Chimaeriformes,Chimaeridae,Hydrolagus,Hydrolagus melanophasma,Hydrolagus melanophasma
Holocephali,Holocephalimorpha,Chimaeriformes,Chimaeridae,Hydrolagus,Hydrolagus mirabilis,Hydrolagus mirabilis
Holocephali,Holocephalimorpha,Chimaeriformes,Chimaeridae,Hydrolagus,Hydrolagus mitsukurii,Hydrolagus mitsukurii
Holocephali,Holocephalimorpha,Chimaeriformes,Chimaeridae,Hydrolagus,Hydrolagus novaezealandiae,Hydrolagus novaezealandiae
Holocephali,Holocephalimorpha,Chimaeriformes,Chimaeridae,Hydrolagus,Hydrolagus pallidus,Hydrolagus pallidus
Holocephali,Holocephalimorpha,Chimaeriformes,Chimaeridae,Hydrolagus,Hydrolagus purpurescens,Hydrolagus purpurescens
Holocephali,Holocephalimorpha,Chimaeriformes,Chimaeridae,Hydrolagus,Hydrolagus trolli,Hydrolagus trolli
Holocephali,Holocephalimorpha,Chimaeriformes,Rhinochimaeridae,Harriotta,Harriotta haeckeli,Harriotta haeckeli
Holocephali,Holocephalimorpha,Chimaeriformes,Rhinochimaeridae,Harriotta,Harriotta raleighana,Harriotta raleighana
Holocephali,Holocephalimorpha,Chimaeriformes,Rhinochimaeridae,Neoharriotta,Neoharriotta carri,Neoharriotta carri
Holocephali,Holocephalimorpha,Chimaeriformes,Rhinochimaeridae,Neoharriotta,Neoharriotta pinnata,Neoharriotta pinnata
Holocephali,Holocephalimorpha,Chimaeriformes,Rhinochimaeridae,Neoharriotta,Neoharriotta pumila,Neoharriotta pumila
Holocephali,Holocephalimorpha,Chimaeriformes,Rhinochimaeridae,Rhinochimaera,Rhinochimaera africana,Rhinochimaera africana
Holocephali,Holocephalimorpha,Chimaeriformes,Rhinochimaeridae,Rhinochimaera,Rhinochimaera atlantica,Rhinochimaera atlantica
Holocephali,Holocephalimorpha,Chimaeriformes,Rhinochimaeridae,Rhinochimaera,Rhinochimaera pacifica,Rhinochimaera pacifica
