,year_t,exporter_i,importer_j,hscode_k,value_v,quantity_q,hs,product
12672,2017,392,604,30381,211.469,145.56,HS17,meat
12673,2017,392,702,30381,313.99,22.275,HS17,meat
12674,2017,392,702,30496,27.422,18.36,HS17,meat
12675,2017,392,704,30381,197.847,55.115,HS17,meat
12676,2017,392,704,30382,15.864,13.45,HS17,meat
12677,2017,392,710,30381,1029.168,1735.27,HS17,meat
12678,2017,392,710,30488,8.24,2.968,HS17,meat
12679,2017,392,724,30381,1762.705,1902.188,HS17,meat
12680,2017,392,764,30381,25.493,24.007,HS17,meat
12681,2017,392,764,30448,0.179,0.02,HS17,meat
12682,2017,392,858,30381,1262.916,1485.08,HS17,meat
12683,2017,398,40,30488,0.351,0.025,HS17,meat
12684,2017,398,40,30496,85.715,12.26,HS17,meat
12685,2017,398,643,30447,11.904,16.22,HS17,meat
12686,2017,398,643,30496,41.285,80,HS17,meat
12687,2017,404,490,30381,4.611,6.95,HS17,meat
12688,2017,410,124,30282,1.972,0.28,HS17,meat
12689,2017,410,124,30382,7.07,0.555,HS17,meat
12690,2017,410,156,30382,170.779,101.018,HS17,meat
12691,2017,410,344,30381,4.86,1.68,HS17,meat
12692,2017,410,360,30382,147.539,96,HS17,meat
12693,2017,410,368,30381,0.965,0.106,HS17,meat
12694,2017,410,368,30382,3.828,0.125,HS17,meat
12695,2017,410,414,30382,1.093,0.2,HS17,meat
12696,2017,410,458,30282,0.049,0.004,HS17,meat
12697,2017,410,458,30497,56.427,22.516,HS17,meat
12698,2017,410,490,30381,19.853,26.465,HS17,meat
12699,2017,410,496,30382,0.21,0.075,HS17,meat
12700,2017,410,699,30382,5.515,0.2,HS17,meat
12701,2017,410,702,30282,0.031,0.01,HS17,meat
12702,2017,410,702,30381,171.342,309.951,HS17,meat
12703,2017,410,702,30382,0.245,0.01,HS17,meat
12704,2017,410,704,30381,7.034,3.258,HS17,meat
12705,2017,410,704,30382,39.55,50,HS17,meat
12706,2017,410,704,30497,4.102,0.04,HS17,meat
12707,2017,410,710,30381,1.371,1.986,HS17,meat
12708,2017,410,784,30382,10.558,0.4,HS17,meat
12709,2017,410,842,30282,47.001,2.438,HS17,meat
12710,2017,410,842,30382,23.309,1.191,HS17,meat
12711,2017,428,233,30282,0.093,0.006,HS17,meat
12712,2017,428,233,30381,0.326,0.076,HS17,meat
12713,2017,428,233,30447,0.35,0.039,HS17,meat
12714,2017,428,440,30282,2.368,0.16,HS17,meat
12715,2017,428,440,30382,0.02,0.003,HS17,meat
12716,2017,428,528,30281,0.033,0.006,HS17,meat
12717,2017,428,528,30282,0.124,0.032,HS17,meat
12718,2017,428,528,30381,0.176,0.087,HS17,meat
12719,2017,428,528,30382,0.075,0.035,HS17,meat
12720,2017,428,528,30447,1.601,0.146,HS17,meat
12721,2017,440,112,30381,0.259,0.225,HS17,meat
12722,2017,440,203,30496,0.134,0.05,HS17,meat
12723,2017,440,233,30382,0.21,0.037,HS17,meat
12724,2017,440,428,30382,0.028,0.005,HS17,meat
12725,2017,440,528,30281,0.02,0.004,HS17,meat
12726,2017,440,528,30282,0.091,0.023,HS17,meat
12727,2017,440,528,30381,0.184,0.096,HS17,meat
12728,2017,440,528,30382,0.112,0.054,HS17,meat
12729,2017,440,528,30447,0.061,0.005,HS17,meat
12730,2017,442,56,30282,9.342,0.691,HS17,meat
12731,2017,442,56,30382,0.549,0.07,HS17,meat
12732,2017,442,56,30496,2.018,0.116,HS17,meat
12733,2017,442,251,30282,7.948,0.578,HS17,meat
12734,2017,442,251,30382,5.262,1.059,HS17,meat
12735,2017,442,251,30447,0.2,0.008,HS17,meat
12736,2017,442,251,30496,2.693,0.149,HS17,meat
12737,2017,442,276,30282,1.127,0.088,HS17,meat
12738,2017,442,276,30382,0.405,0.083,HS17,meat
12739,2017,442,276,30447,1.749,0.055,HS17,meat
12740,2017,442,276,30496,2.19,0.162,HS17,meat
12741,2017,442,528,30281,0.015,0.003,HS17,meat
12742,2017,442,528,30381,0.113,0.056,HS17,meat
12743,2017,442,528,30382,0.054,0.023,HS17,meat
12744,2017,458,96,30381,5.495,4,HS17,meat
12745,2017,458,156,30282,1.025,1.1,HS17,meat
12746,2017,458,410,30382,20.724,11.416,HS17,meat
12747,2017,458,702,30281,0.79,0.869,HS17,meat
12748,2017,458,702,30282,6.384,7.748,HS17,meat
12749,2017,458,702,30382,13.474,4.047,HS17,meat
12750,2017,458,702,30497,0.43,0.41,HS17,meat
12751,2017,458,704,30382,35.191,25.631,HS17,meat
12752,2017,458,724,30381,102.083,9.15,HS17,meat
12753,2017,458,764,30281,8.105,17.696,HS17,meat
12754,2017,458,764,30381,4.368,7,HS17,meat
12755,2017,458,764,30382,28.493,24.018,HS17,meat
12756,2017,462,40,30447,289.565,9.351,HS17,meat
12757,2017,470,380,30281,33.883,6.495,HS17,meat
12758,2017,470,380,30282,2.308,0.997,HS17,meat
12759,2017,470,528,30281,0.014,0.003,HS17,meat
12760,2017,470,528,30282,0.04,0.01,HS17,meat
12761,2017,470,528,30447,1.295,0.118,HS17,meat
12762,2017,470,528,30488,0.002,           NA,HS17,meat
12763,2017,478,12,30382,47.168,24.52,HS17,meat
12764,2017,478,156,30382,9.633,11.467,HS17,meat
12765,2017,478,380,30381,52.079,21.103,HS17,meat
12766,2017,478,724,30281,82.303,25.3,HS17,meat
12767,2017,478,724,30381,70.345,26.269,HS17,meat
12768,2017,478,724,30382,0.041,0.036,HS17,meat
12769,2017,480,490,30381,46.239,49.601,HS17,meat
12770,2017,480,490,30496,1.761,2.607,HS17,meat
12771,2017,484,156,30382,48.507,46.395,HS17,meat
12772,2017,484,842,30281,56.36,23.499,HS17,meat
12773,2017,484,842,30282,2.841,1.5,HS17,meat
12774,2017,484,842,30381,45.776,17.727,HS17,meat
12775,2017,484,842,30488,54.11,12,HS17,meat
12776,2017,490,36,30447,83.854,15.225,HS17,meat
12777,2017,490,36,30488,115.607,22.892,HS17,meat
12778,2017,490,76,30381,8543.373,6592.453,HS17,meat
12779,2017,490,76,30488,1341.872,735.28,HS17,meat
12780,2017,490,76,30496,46.144,22,HS17,meat
12781,2017,490,90,30381,0.066,0.07,HS17,meat
12782,2017,490,144,30381,0.691,0.848,HS17,meat
12783,2017,490,156,30281,113.779,185.404,HS17,meat
12784,2017,490,156,30282,1.1,1.17,HS17,meat
12785,2017,490,156,30381,20.327,28.121,HS17,meat
12786,2017,490,156,30382,2.236,3.755,HS17,meat
12787,2017,490,170,30381,70.425,56.604,HS17,meat
12788,2017,490,242,30381,0.362,0.861,HS17,meat
12789,2017,490,392,30381,112.789,14.58,HS17,meat
12790,2017,490,410,30381,2649.83,1075.62,HS17,meat
12791,2017,490,410,30488,8.556,1.518,HS17,meat
12792,2017,490,458,30381,0.625,0.9,HS17,meat
12793,2017,490,480,30381,2.796,3.198,HS17,meat
12794,2017,490,484,30381,239.235,276.519,HS17,meat
12795,2017,490,484,30496,44.63,20.412,HS17,meat
12796,2017,490,604,30381,46.012,51.245,HS17,meat
12797,2017,490,643,30381,30.337,23.03,HS17,meat
12798,2017,490,704,30381,483.699,398.068,HS17,meat
12799,2017,490,710,30381,437.161,215.294,HS17,meat
12800,2017,490,764,30381,486.885,504.769,HS17,meat
12801,2017,490,764,30488,58.784,22.5,HS17,meat
12802,2017,490,764,30496,13.084,17.103,HS17,meat
12803,2017,490,780,30381,21.937,15.809,HS17,meat
12804,2017,490,780,30488,261.632,109.821,HS17,meat
12805,2017,490,858,30381,1731.889,1962.118,HS17,meat
12806,2017,504,56,30488,7.091,1.681,HS17,meat
12807,2017,504,380,30382,34.788,10.595,HS17,meat
12808,2017,504,643,30282,2.972,0.264,HS17,meat
12809,2017,504,688,30281,1.237,0.125,HS17,meat
12810,2017,504,724,30281,796.145,138.401,HS17,meat
12811,2017,504,724,30381,99.249,33.58,HS17,meat
12812,2017,504,724,30382,17.064,9,HS17,meat
12813,2017,508,410,30382,4.389,5,HS17,meat
12814,2017,508,490,30381,167.581,200.244,HS17,meat
12815,2017,508,620,30381,1.999,0.708,HS17,meat
12816,2017,508,620,30382,6.852,4.344,HS17,meat
12817,2017,512,380,30381,24.285,10.005,HS17,meat
12818,2017,512,634,30281,3.901,1,HS17,meat
12819,2017,512,682,30281,21.066,25.5,HS17,meat
12820,2017,512,724,30381,13.724,5.626,HS17,meat
12821,2017,512,784,30281,36.151,27,HS17,meat
12822,2017,516,276,30488,125.953,52.155,HS17,meat
12823,2017,516,300,30381,176.683,109.75,HS17,meat
12824,2017,516,504,30381,0.646,0.553,HS17,meat
12825,2017,516,620,30381,6282.933,3164.385,HS17,meat
12826,2017,516,620,30382,23.403,8.669,HS17,meat
12827,2017,516,620,30488,1.88,1.045,HS17,meat
12828,2017,516,710,30282,0.633,2.608,HS17,meat
12829,2017,516,710,30382,5.892,22.742,HS17,meat
12830,2017,516,710,30448,0.453,0.174,HS17,meat
12831,2017,516,710,30457,0.654,3.017,HS17,meat
12832,2017,516,724,30381,4096.921,2399.468,HS17,meat
12833,2017,516,724,30382,18.284,6.871,HS17,meat
12834,2017,516,858,30381,138.915,15.479,HS17,meat
12835,2017,528,40,30281,0.006,0.001,HS17,meat
12836,2017,528,40,30282,0.399,0.115,HS17,meat
12837,2017,528,40,30381,0.235,0.056,HS17,meat
12838,2017,528,40,30447,9.941,0.637,HS17,meat
12839,2017,528,40,30448,0.012,0.002,HS17,meat
12840,2017,528,40,30456,0.02,0.002,HS17,meat
12841,2017,528,40,30488,25.39,2.605,HS17,meat
12842,2017,528,40,30496,12.221,3.105,HS17,meat
12843,2017,528,56,30281,40.03,4.788,HS17,meat
12844,2017,528,56,30282,222.871,57.273,HS17,meat
12845,2017,528,56,30381,236.185,14.484,HS17,meat
12846,2017,528,56,30382,74.62,12.139,HS17,meat
12847,2017,528,56,30447,7.083,9.916,HS17,meat
12848,2017,528,56,30448,0.651,0.072,HS17,meat
12849,2017,528,56,30456,57.551,3.565,HS17,meat
12850,2017,528,56,30457,1.118,0.123,HS17,meat
12851,2017,528,56,30488,1.854,0.329,HS17,meat
12852,2017,528,56,30496,0.103,0.013,HS17,meat
12853,2017,528,56,30497,0.665,0.17,HS17,meat
12854,2017,528,100,30281,0.749,0.137,HS17,meat
12855,2017,528,100,30382,2.138,0.966,HS17,meat
12856,2017,528,100,30447,0.044,0.004,HS17,meat
12857,2017,528,100,30456,0.005,0.001,HS17,meat
12858,2017,528,100,30488,0.033,0.005,HS17,meat
12859,2017,528,124,30381,2.524,0.491,HS17,meat
12860,2017,528,191,30281,0.655,0.162,HS17,meat
12861,2017,528,191,30282,1.94,0.559,HS17,meat
12862,2017,528,191,30381,1.311,0.653,HS17,meat
12863,2017,528,191,30382,0.044,0.019,HS17,meat
12864,2017,528,191,30456,2.333,0.28,HS17,meat
12865,2017,528,196,30281,0.095,0.019,HS17,meat
12866,2017,528,196,30282,0.085,0.005,HS17,meat
12867,2017,528,196,30382,0.279,0.128,HS17,meat
12868,2017,528,196,30457,1.714,0.073,HS17,meat
12869,2017,528,203,30281,0.445,0.028,HS17,meat
12870,2017,528,203,30282,0.716,0.083,HS17,meat
12871,2017,528,203,30447,0.128,0.012,HS17,meat
12872,2017,528,203,30456,0.023,0.002,HS17,meat
12873,2017,528,203,30488,0.151,0.024,HS17,meat
12874,2017,528,208,30281,75.31,11.715,HS17,meat
12875,2017,528,208,30381,0.051,0.018,HS17,meat
12876,2017,528,208,30382,0.889,0.402,HS17,meat
12877,2017,528,208,30447,240.1,28.054,HS17,meat
12878,2017,528,208,30456,0.046,0.005,HS17,meat
12879,2017,528,208,30488,31.89,9.54,HS17,meat
12880,2017,528,208,30496,0.373,0.079,HS17,meat
12881,2017,528,233,30281,0.051,0.009,HS17,meat
12882,2017,528,233,30282,0.204,0.029,HS17,meat
12883,2017,528,233,30381,0.494,0.245,HS17,meat
12884,2017,528,233,30382,0.217,0.055,HS17,meat
12885,2017,528,233,30447,0.509,0.046,HS17,meat
12886,2017,528,233,30456,0.142,0.013,HS17,meat
12887,2017,528,233,30488,0.618,0.097,HS17,meat
12888,2017,528,246,30281,0.491,0.158,HS17,meat
12889,2017,528,246,30282,0.028,0.007,HS17,meat
12890,2017,528,246,30381,0.363,0.089,HS17,meat
12891,2017,528,246,30382,2.624,1.182,HS17,meat
12892,2017,528,246,30496,0.108,0.022,HS17,meat
12893,2017,528,251,30281,358.237,185.428,HS17,meat
12894,2017,528,251,30282,163.836,50.636,HS17,meat
12895,2017,528,251,30381,10.105,5.784,HS17,meat
12896,2017,528,251,30382,270.431,71.605,HS17,meat
12897,2017,528,251,30447,184.411,31.515,HS17,meat
12898,2017,528,251,30448,0.517,0.049,HS17,meat
12899,2017,528,251,30496,0.37,0.079,HS17,meat
12900,2017,528,276,30281,19.169,2.476,HS17,meat
12901,2017,528,276,30282,28.692,3.172,HS17,meat
12902,2017,528,276,30381,1729.207,129.976,HS17,meat
12903,2017,528,276,30447,40.543,2.673,HS17,meat
12904,2017,528,276,30448,0.748,0.115,HS17,meat
12905,2017,528,276,30457,0.322,0.04,HS17,meat
12906,2017,528,276,30488,82.916,4.499,HS17,meat
12907,2017,528,276,30496,33.828,5.696,HS17,meat
12908,2017,528,300,30281,0.25,0.048,HS17,meat
12909,2017,528,300,30381,0.128,0.064,HS17,meat
12910,2017,528,300,30382,0.963,0.435,HS17,meat
12911,2017,528,300,30447,2.391,0.218,HS17,meat
12912,2017,528,300,30448,0.001,           NA,HS17,meat
12913,2017,528,300,30456,0.553,0.055,HS17,meat
12914,2017,528,300,30488,2.48,0.385,HS17,meat
12915,2017,528,348,30281,0.832,0.159,HS17,meat
12916,2017,528,348,30381,4.353,1.348,HS17,meat
12917,2017,528,348,30382,3.155,1.425,HS17,meat
12918,2017,528,348,30447,0.377,0.034,HS17,meat
12919,2017,528,348,30456,0.119,0.011,HS17,meat
12920,2017,528,348,30488,5.846,1.735,HS17,meat
12921,2017,528,372,30281,0.011,0.002,HS17,meat
12922,2017,528,372,30447,0.535,0.049,HS17,meat
12923,2017,528,372,30456,0.147,0.015,HS17,meat
12924,2017,528,372,30488,0.725,0.113,HS17,meat
12925,2017,528,380,30281,3772.248,486.86,HS17,meat
12926,2017,528,380,30282,332.579,44.627,HS17,meat
12927,2017,528,380,30381,56.348,9.594,HS17,meat
12928,2017,528,380,30382,3.189,0.623,HS17,meat
12929,2017,528,380,30447,5.001,6.42,HS17,meat
12930,2017,528,380,30448,35.308,4.249,HS17,meat
12931,2017,528,380,30456,30.987,4.404,HS17,meat
12932,2017,528,380,30457,0.951,0.126,HS17,meat
12933,2017,528,380,30488,301.058,31.497,HS17,meat
12934,2017,528,380,30496,0.746,0.06,HS17,meat
12935,2017,528,380,30497,0.294,0.08,HS17,meat
12936,2017,528,398,30282,0.292,0.023,HS17,meat
12937,2017,528,398,30457,0.165,0.014,HS17,meat
12938,2017,528,428,30281,0.034,0.007,HS17,meat
12939,2017,528,428,30282,0.901,0.093,HS17,meat
12940,2017,528,428,30381,0.417,0.148,HS17,meat
12941,2017,528,428,30382,0.303,0.137,HS17,meat
12942,2017,528,440,30281,0.22,0.043,HS17,meat
12943,2017,528,440,30282,1.788,0.125,HS17,meat
12944,2017,528,440,30382,0.945,0.426,HS17,meat
12945,2017,528,440,30447,0.316,0.029,HS17,meat
12946,2017,528,440,30456,0.146,0.015,HS17,meat
12947,2017,528,440,30488,1.195,0.191,HS17,meat
12948,2017,528,442,30381,2.6,0.592,HS17,meat
12949,2017,528,442,30496,5.177,0.185,HS17,meat
12950,2017,528,470,30281,0.019,0.003,HS17,meat
12951,2017,528,470,30381,0.001,           NA,HS17,meat
12952,2017,528,470,30382,0.062,0.028,HS17,meat
12953,2017,528,470,30447,0.632,0.057,HS17,meat
12954,2017,528,470,30456,0.155,0.016,HS17,meat
12955,2017,528,470,30488,0.702,0.109,HS17,meat
12956,2017,528,579,30381,0.858,0.2,HS17,meat
12957,2017,528,616,30281,5.076,0.572,HS17,meat
12958,2017,528,616,30282,4.991,0.731,HS17,meat
12959,2017,528,616,30381,0.112,0.056,HS17,meat
12960,2017,528,616,30447,2.454,0.224,HS17,meat
12961,2017,528,616,30456,0.636,0.063,HS17,meat
12962,2017,528,616,30488,2.832,0.44,HS17,meat
12963,2017,528,616,30496,0.053,0.011,HS17,meat
12964,2017,528,616,30497,3.564,4.42,HS17,meat
12965,2017,528,620,30281,0.372,0.077,HS17,meat
12966,2017,528,620,30382,1.814,0.819,HS17,meat
12967,2017,528,634,30281,0.197,0.009,HS17,meat
12968,2017,528,642,30281,1.033,0.237,HS17,meat
12969,2017,528,642,30282,0.002,           NA,HS17,meat
12970,2017,528,642,30381,3.982,1.59,HS17,meat
12971,2017,528,642,30382,0.622,0.281,HS17,meat
12972,2017,528,703,30281,0.169,0.032,HS17,meat
12973,2017,528,703,30282,0.034,0.004,HS17,meat
12974,2017,528,703,30381,0.186,0.093,HS17,meat
12975,2017,528,703,30382,0.745,0.337,HS17,meat
12976,2017,528,703,30447,2.339,0.213,HS17,meat
12977,2017,528,703,30456,0.587,0.058,HS17,meat
12978,2017,528,703,30488,2.372,0.367,HS17,meat
12979,2017,528,705,30281,0.021,0.003,HS17,meat
12980,2017,528,705,30381,0.061,0.031,HS17,meat
12981,2017,528,705,30382,0.069,0.03,HS17,meat
12982,2017,528,705,30488,10.091,1.277,HS17,meat
12983,2017,528,724,30281,6.551,0.767,HS17,meat
12984,2017,528,724,30282,2.948,0.555,HS17,meat
12985,2017,528,724,30381,142.471,23.746,HS17,meat
12986,2017,528,724,30488,15.08,1.705,HS17,meat
12987,2017,528,724,30496,0.937,0.648,HS17,meat
12988,2017,528,752,30281,0.003,           NA,HS17,meat
12989,2017,528,752,30282,0.28,0.044,HS17,meat
12990,2017,528,752,30447,0.105,0.023,HS17,meat
12991,2017,528,752,30448,1.055,0.225,HS17,meat
12992,2017,528,752,30488,93.514,13,HS17,meat
12993,2017,528,752,30496,0.128,0.027,HS17,meat
12994,2017,528,757,30281,0.029,0.004,HS17,meat
12995,2017,528,757,30282,0.451,0.061,HS17,meat
12996,2017,528,757,30496,0.942,0.2,HS17,meat
12997,2017,528,826,30281,35.875,1.951,HS17,meat
12998,2017,528,826,30282,0.412,0.171,HS17,meat
12999,2017,528,826,30381,153.844,34.971,HS17,meat
13000,2017,528,826,30382,50.475,23.477,HS17,meat
13001,2017,528,826,30447,442.663,35.543,HS17,meat
13002,2017,528,826,30456,18.795,1.625,HS17,meat
13003,2017,528,826,30488,17.961,5.409,HS17,meat
13004,2017,528,826,30497,136.589,11.86,HS17,meat
13005,2017,548,410,30381,7.848,5.154,HS17,meat
13006,2017,548,490,30381,556.069,937.28,HS17,meat
13007,2017,548,490,30496,21.695,37.93,HS17,meat
13008,2017,554,36,30281,3062.191,831.681,HS17,meat
13009,2017,554,36,30282,0.486,0.082,HS17,meat
13010,2017,554,36,30381,211.625,27.665,HS17,meat
13011,2017,554,36,30447,77.125,11.054,HS17,meat
13012,2017,554,36,30448,0.023,0.024,HS17,meat
13013,2017,554,36,30456,4.347,0.777,HS17,meat
13014,2017,554,36,30488,202.152,363.676,HS17,meat
13015,2017,554,36,30496,193.063,54.138,HS17,meat
13016,2017,554,40,30488,4.437,0.345,HS17,meat
13017,2017,554,56,30381,0.321,0.062,HS17,meat
13018,2017,554,56,30382,61.044,19.91,HS17,meat
13019,2017,554,96,30382,0.004,0.002,HS17,meat
13020,2017,554,100,30381,2.465,2.565,HS17,meat
13021,2017,554,100,30488,1.227,0.48,HS17,meat
13022,2017,554,112,30381,26.927,17.312,HS17,meat
13023,2017,554,124,30282,2.799,0.299,HS17,meat
13024,2017,554,124,30457,5.908,0.596,HS17,meat
13025,2017,554,156,30281,1.453,0.3,HS17,meat
13026,2017,554,156,30381,10.1,12.797,HS17,meat
13027,2017,554,156,30382,435.059,301.293,HS17,meat
13028,2017,554,156,30488,19.492,5.295,HS17,meat
13029,2017,554,196,30382,1.594,0.5,HS17,meat
13030,2017,554,196,30488,0.07,0.018,HS17,meat
13031,2017,554,208,30382,17.134,5.025,HS17,meat
13032,2017,554,208,30447,20.973,2.25,HS17,meat
13033,2017,554,251,30381,11.006,6.337,HS17,meat
13034,2017,554,251,30382,355.154,113.983,HS17,meat
13035,2017,554,251,30488,23.2,6.065,HS17,meat
13036,2017,554,251,30496,3.746,1.77,HS17,meat
13037,2017,554,258,30496,0.727,0.2,HS17,meat
13038,2017,554,258,30497,6.789,1.9,HS17,meat
13039,2017,554,276,30381,4.187,1.43,HS17,meat
13040,2017,554,276,30382,19.024,5.542,HS17,meat
13041,2017,554,276,30488,11.702,2.36,HS17,meat
13042,2017,554,344,30381,290.564,24.385,HS17,meat
13043,2017,554,344,30382,18.894,4.98,HS17,meat
13044,2017,554,360,30381,24.386,1.49,HS17,meat
13045,2017,554,380,30381,67.267,13.136,HS17,meat
13046,2017,554,380,30382,308.356,98.948,HS17,meat
13047,2017,554,392,30381,122.724,30.658,HS17,meat
13048,2017,554,410,30381,121.944,145.052,HS17,meat
13049,2017,554,410,30382,356.222,223.514,HS17,meat
13050,2017,554,410,30488,9.183,6.048,HS17,meat
13051,2017,554,410,30497,19.738,7.145,HS17,meat
13052,2017,554,440,30381,99.547,59.715,HS17,meat
13053,2017,554,458,30381,199.335,19.536,HS17,meat
13054,2017,554,458,30382,8.008,3.102,HS17,meat
13055,2017,554,490,30488,0.052,0.005,HS17,meat
13056,2017,554,528,30382,56.875,19.521,HS17,meat
13057,2017,554,540,30382,4.118,1,HS17,meat
13058,2017,554,548,30497,4.354,0.77,HS17,meat
13059,2017,554,583,30497,0.343,0.1,HS17,meat
13060,2017,554,584,30497,0.432,0.13,HS17,meat
13061,2017,554,598,30488,0.176,0.08,HS17,meat
13062,2017,554,598,30497,2.148,0.33,HS17,meat
13063,2017,554,643,30381,77.54,21.759,HS17,meat
13064,2017,554,643,30488,2.875,1.019,HS17,meat
13065,2017,554,702,30381,228.704,16.461,HS17,meat
13066,2017,554,704,30382,15.933,8.101,HS17,meat
13067,2017,554,710,30381,2.336,7.716,HS17,meat
13068,2017,554,724,30382,16.869,5.1,HS17,meat
13069,2017,554,776,30497,0.736,0.2,HS17,meat
13070,2017,554,804,30381,465.631,274.215,HS17,meat
13071,2017,554,826,30381,39.085,10.08,HS17,meat
13072,2017,554,826,30382,22.823,6.779,HS17,meat
13073,2017,554,858,30488,15.467,4.5,HS17,meat
13074,2017,554,876,30497,7.687,1.46,HS17,meat
13075,2017,558,842,30497,102.161,34.555,HS17,meat
13076,2017,579,40,30381,0.103,0.011,HS17,meat
13077,2017,579,56,30281,11.363,4.586,HS17,meat
13078,2017,579,203,30447,0.322,0.018,HS17,meat
13079,2017,579,208,30281,260.269,153.081,HS17,meat
13080,2017,579,208,30282,22.648,16.184,HS17,meat
13081,2017,579,208,30381,1.592,0.633,HS17,meat
13082,2017,579,233,30448,3.791,1.9,HS17,meat
13083,2017,579,251,30281,1.347,0.535,HS17,meat
13084,2017,579,251,30282,184.348,56.781,HS17,meat
13085,2017,579,276,30281,10.908,1.599,HS17,meat
13086,2017,579,276,30282,1.141,0.405,HS17,meat
13087,2017,579,360,30381,41.732,3.81,HS17,meat
13088,2017,579,528,30281,1.978,0.689,HS17,meat
13089,2017,579,724,30448,0.064,0.027,HS17,meat
13090,2017,579,752,30281,70.27,36.723,HS17,meat
13091,2017,579,752,30282,26.327,24.754,HS17,meat
13092,2017,579,752,30381,0.545,0.1,HS17,meat
13093,2017,579,826,30281,29.823,14.938,HS17,meat
13094,2017,579,826,30282,3.23,1.516,HS17,meat
13095,2017,579,826,30382,414.646,108.234,HS17,meat
13096,2017,584,490,30381,57.514,101.44,HS17,meat
13097,2017,584,490,30496,16.289,28.318,HS17,meat
13098,2017,586,410,30382,38.824,18.84,HS17,meat
13099,2017,586,458,30282,47.511,16.461,HS17,meat
13100,2017,586,458,30382,3802.149,1178.021,HS17,meat
13101,2017,586,458,30488,9.793,11.13,HS17,meat
13102,2017,586,764,30282,5.814,5.815,HS17,meat
13103,2017,586,764,30382,13.137,2.587,HS17,meat
